date,ticker,insider_name,transaction_type,shares,price,value,filing_date
2025-09-30,CRM,Benioff Marc,,11911997.0,238.4758,2840723014.1726,2025-10-01
2025-09-30,CRM,Benioff Marc,,11912256.0,237.5372,2829603935.9232,2025-10-01
2025-09-30,CRM,Benioff Marc,,11912871.0,236.5195,2817626292.4845,2025-10-01
2025-09-30,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-01
2025-10-01,CRM,Benioff Marc,,49622.0,0.0,0.0,2025-10-02
2025-10-01,CRM,Benioff Marc,,11911571.0,241.4073,2875540193.8683,2025-10-02
2025-10-01,CRM,Benioff Marc,,11911695.0,240.3524,2863004481.318,2025-10-02
2025-10-01,CRM,Benioff Marc,,11911974.0,238.4856,2840834266.5744,2025-10-02
2025-10-01,CRM,Benioff Marc,,11912071.0,236.9734,2822843965.9114,2025-10-02
2025-10-01,CRM,Benioff Marc,,11912247.0,236.144,2813005655.568,2025-10-02
2025-10-01,CRM,Benioff Marc,,11912751.0,235.0092,2799606082.3092,2025-10-02
2025-10-01,CRM,Benioff Marc,,11913268.0,234.1952,2790030181.9136,2025-10-02
2025-10-01,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-02
2025-10-02,CRM,Benioff Marc,,47372.0,0.0,0.0,2025-10-03
2025-10-02,CRM,Benioff Marc,,11911571.0,238.8715,2845334832.1265,2025-10-03
2025-10-02,CRM,Benioff Marc,,11912548.0,237.7378,2832062953.9144,2025-10-03
2025-10-02,CRM,Benioff Marc,,11912887.0,236.8881,2822021166.9447002,2025-10-03
2025-10-02,CRM,Benioff Marc,,11913505.0,235.7677,2808819672.7885,2025-10-03
2025-10-02,CRM,Benioff Marc,,11913657.0,234.652,2795563442.364,2025-10-03
2025-10-02,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-03
2025-10-03,CRM,Benioff Marc,,45122.0,0.0,0.0,2025-10-06
2025-10-03,CRM,Benioff Marc,,11911571.0,242.1285,2884130818.8735,2025-10-06
2025-10-03,CRM,Benioff Marc,,11911810.0,241.2997,2874316179.457,2025-10-06
2025-10-03,CRM,Benioff Marc,,11912661.0,240.2721,2862280075.0580997,2025-10-06
2025-10-03,CRM,Benioff Marc,,11913583.0,239.3851,2851934257.8133,2025-10-06
2025-10-03,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-06
2025-10-06,CRM,Benioff Marc,,42872.0,0.0,0.0,2025-10-07
2025-10-06,CRM,Benioff Marc,,11911571.0,249.2673,2969165141.9283,2025-10-07
2025-10-06,CRM,Benioff Marc,,11911645.0,247.6724,2950185705.098,2025-10-07
2025-10-06,CRM,Benioff Marc,,11911866.0,246.0241,2930606111.9706,2025-10-07
2025-10-06,CRM,Benioff Marc,,11912417.0,243.0367,2895154516.7039,2025-10-07
2025-10-06,CRM,Benioff Marc,,11912434.0,240.9521,2870325988.4114,2025-10-07
2025-10-06,CRM,Benioff Marc,,11912455.0,239.9508,2858403107.2139997,2025-10-07
2025-10-06,CRM,Benioff Marc,,11912519.0,238.9974,2847061068.4506,2025-10-07
2025-10-06,CRM,Benioff Marc,,11912764.0,238.1687,2837247515.2868,2025-10-07
2025-10-06,CRM,Benioff Marc,,11913374.0,236.9638,2823038373.8612,2025-10-07
2025-10-06,CRM,Benioff Marc,,11913758.0,235.7631,2808824518.7298,2025-10-07
2025-10-06,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-07
2025-10-07,CRM,Benioff Marc,,40622.0,0.0,0.0,2025-10-08
2025-10-07,CRM,Benioff Marc,,11911571.0,246.98,2941919805.58,2025-10-08
2025-10-07,CRM,Benioff Marc,,11911615.0,246.3554,2934490677.971,2025-10-08
2025-10-07,CRM,Benioff Marc,,11911772.0,244.4124,2911384782.7728,2025-10-08
2025-10-07,CRM,Benioff Marc,,11911813.0,243.2861,2897978528.6993003,2025-10-08
2025-10-07,CRM,Benioff Marc,,11911898.0,241.968,2882298135.264,2025-10-08
2025-10-07,CRM,Benioff Marc,,11911933.0,241.1981,2873135606.9273,2025-10-08
2025-10-07,CRM,Benioff Marc,,11912014.0,239.9582,2858385437.8148003,2025-10-08
2025-10-07,CRM,Benioff Marc,,11912424.0,239.18,2849213572.32,2025-10-08
2025-10-07,CRM,Benioff Marc,,11913481.0,238.3501,2839579387.6981,2025-10-08
2025-10-07,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-08
2025-10-08,CRM,Benioff Marc,,38372.0,0.0,0.0,2025-10-09
2025-10-08,CRM,Benioff Marc,,11911571.0,241.2845,2874077452.9495,2025-10-09
2025-10-08,CRM,Benioff Marc,,11911604.0,240.5293,2865089771.9972,2025-10-09
2025-10-08,CRM,Benioff Marc,,11912643.0,239.7174,2855667807.0882,2025-10-09
2025-10-08,CRM,Benioff Marc,,11913438.0,238.31,2839091409.78,2025-10-09
2025-10-08,CRM,Benioff Marc,,11913696.0,236.8095,2821276392.912,2025-10-09
2025-10-08,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-09
2025-10-09,CRM,Benioff Marc,,36122.0,0.0,0.0,2025-10-10
2025-10-09,CRM,Benioff Marc,,11911571.0,245.4231,2923374680.6901,2025-10-10
2025-10-09,CRM,Benioff Marc,,11911838.0,244.7387,2915287746.7306,2025-10-10
2025-10-09,CRM,Benioff Marc,,11912766.0,243.7908,2904222753.3528,2025-10-10
2025-10-09,CRM,Benioff Marc,,11913074.0,242.5211,2889171810.8613997,2025-10-10
2025-10-09,CRM,Benioff Marc,,11913236.0,241.7827,2880414365.8172,2025-10-10
2025-10-09,CRM,Benioff Marc,,11913400.0,240.3523,2863413090.82,2025-10-10
2025-10-09,CRM,Benioff Marc,,11913524.0,239.4149,2852275157.1075997,2025-10-10
2025-10-09,CRM,Benioff Marc,,11913658.0,237.9413,2834751272.2754,2025-10-10
2025-10-09,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-10
2025-10-10,CRM,Benioff Marc,,33872.0,0.0,0.0,2025-10-14
2025-10-10,CRM,Benioff Marc,,11911571.0,248.548,2960597148.908,2025-10-14
2025-10-10,CRM,Benioff Marc,,11911626.0,247.9712,2953740193.1712003,2025-10-14
2025-10-10,CRM,Benioff Marc,,11911783.0,246.6618,2938181835.9894,2025-10-14
2025-10-10,CRM,Benioff Marc,,11912075.0,245.2906,2921920023.9950004,2025-10-14
2025-10-10,CRM,Benioff Marc,,11912248.0,244.0979,2907754721.0792003,2025-10-14
2025-10-10,CRM,Benioff Marc,,11912382.0,242.4062,2887635253.5684004,2025-10-14
2025-10-10,CRM,Benioff Marc,,11913101.0,241.7056,2879463225.0656,2025-10-14
2025-10-10,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-14
2025-10-13,CRM,Benioff Marc,,31622.0,0.0,0.0,2025-10-14
2025-10-13,CRM,Benioff Marc,,11911571.0,248.8775,2964522011.5525,2025-10-14
2025-10-13,CRM,Benioff Marc,,11912083.0,248.3434,2958287193.3022,2025-10-14
2025-10-13,CRM,Benioff Marc,,11912273.0,246.662,2938305082.7260003,2025-10-14
2025-10-13,CRM,Benioff Marc,,11912288.0,245.9951,2930364477.7888002,2025-10-14
2025-10-13,CRM,Benioff Marc,,11912476.0,244.9994,2918549472.5144,2025-10-14
2025-10-13,CRM,Benioff Marc,,11913050.0,244.238,2909619505.9,2025-10-14
2025-10-13,CRM,Benioff Marc,,11913657.0,243.0952,2896152831.1464,2025-10-14
2025-10-13,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-14
2025-10-14,CRM,Benioff Marc,,29372.0,0.0,0.0,2025-10-15
2025-10-14,CRM,Benioff Marc,,11911571.0,247.1169,2943550499.6499,2025-10-15
2025-10-14,CRM,Benioff Marc,,11911735.0,246.0478,2930856190.933,2025-10-15
2025-10-14,CRM,Benioff Marc,,11912044.0,245.1933,2920753378.1052,2025-10-15
2025-10-14,CRM,Benioff Marc,,11912271.0,244.049,2907177825.2790003,2025-10-15
2025-10-14,CRM,Benioff Marc,,11912996.0,243.1651,2896824863.6396,2025-10-15
2025-10-14,CRM,Benioff Marc,,11913373.0,241.6656,2879052434.0688,2025-10-15
2025-10-14,CRM,Benioff Marc,,11913651.0,239.9355,2858507809.5105,2025-10-15
2025-10-14,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-15
2025-10-15,CRM,Benioff Marc,,27122.0,0.0,0.0,2025-10-16
2025-10-15,CRM,Benioff Marc,,11911571.0,240.5481,2865305772.0651,2025-10-16
2025-10-15,CRM,Benioff Marc,,11912003.0,239.6334,2854513779.7002,2025-10-16
2025-10-15,CRM,Benioff Marc,,11912406.0,238.4893,2840981368.2558,2025-10-16
2025-10-15,CRM,Benioff Marc,,11912581.0,237.7581,2832312624.6561003,2025-10-16
2025-10-15,CRM,Benioff Marc,,11913192.0,236.6085,2818762489.332,2025-10-16
2025-10-15,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-16
2025-10-16,CRM,Benioff Marc,,24872.0,0.0,0.0,2025-10-17
2025-10-16,CRM,Benioff Marc,,11911571.0,255.2638,3040592877.4298,2025-10-17
2025-10-16,CRM,Benioff Marc,,11911597.0,253.7628,3022720207.1916,2025-10-17
2025-10-16,CRM,Benioff Marc,,11911814.0,252.8277,3011636536.4477997,2025-10-17
2025-10-16,CRM,Benioff Marc,,11912108.0,251.857,3000147784.5559998,2025-10-17
2025-10-16,CRM,Benioff Marc,,11912213.0,249.8938,2976788172.9794,2025-10-17
2025-10-16,CRM,Benioff Marc,,11912233.0,249.2845,2969535047.2885003,2025-10-17
2025-10-16,CRM,Benioff Marc,,11912352.0,248.1865,2956484949.648,2025-10-17
2025-10-16,CRM,Benioff Marc,,11912442.0,247.1159,2943753826.0278,2025-10-17
2025-10-16,CRM,Benioff Marc,,11912899.0,246.1996,2932950968.6404,2025-10-17
2025-10-16,CRM,Benioff Marc,,11913366.0,245.2767,2922071098.3722,2025-10-17
2025-10-16,CRM,Benioff Marc,,11913717.0,243.5677,2901796648.1409,2025-10-17
2025-10-16,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-17
2025-10-17,CRM,Benioff Marc,,22622.0,0.0,0.0,2025-10-20
2025-10-17,CRM,Benioff Marc,,11911571.0,250.1094,2979195875.8673997,2025-10-20
2025-10-17,CRM,Benioff Marc,,11911643.0,249.3289,2969916846.3827,2025-10-20
2025-10-17,CRM,Benioff Marc,,11911685.0,247.8671,2952514817.0635,2025-10-20
2025-10-17,CRM,Benioff Marc,,11911795.0,246.4886,2936121673.0369997,2025-10-20
2025-10-17,CRM,Benioff Marc,,11912025.0,244.9118,2917395484.395,2025-10-20
2025-10-17,CRM,Benioff Marc,,11912347.0,243.9504,2906021815.5888,2025-10-20
2025-10-17,CRM,Benioff Marc,,11913308.0,243.0701,2895768966.8908,2025-10-20
2025-10-17,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-20
2025-10-20,CRM,Benioff Marc,,20372.0,0.0,0.0,2025-10-21
2025-10-20,CRM,Benioff Marc,,11911571.0,255.0699,3038283223.8129,2025-10-21
2025-10-20,CRM,Benioff Marc,,11911676.0,254.307,3029222588.532,2025-10-21
2025-10-20,CRM,Benioff Marc,,11912531.0,253.3478,3018013521.2818003,2025-10-21
2025-10-20,CRM,Benioff Marc,,11912967.0,252.3145,3005814312.1215,2025-10-21
2025-10-20,CRM,Benioff Marc,,11913238.0,250.748,2987220602.0239997,2025-10-21
2025-10-20,CRM,Benioff Marc,,11913338.0,249.2738,2969683033.9444,2025-10-21
2025-10-20,CRM,Benioff Marc,,11913428.0,248.242,2957413193.5759997,2025-10-21
2025-10-20,CRM,Benioff Marc,,11913641.0,247.048,2943241181.768,2025-10-21
2025-10-20,CRM,Benioff Marc,,11913701.0,244.7581,2915974820.7281003,2025-10-21
2025-10-20,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-21
2025-10-21,CRM,Benioff Marc,,18122.0,0.0,0.0,2025-10-22
2025-10-21,CRM,Benioff Marc,,11911571.0,266.6072,3175710591.9111996,2025-10-22
2025-10-21,CRM,Benioff Marc,,11911668.0,265.0242,3156880282.3656,2025-10-22
2025-10-21,CRM,Benioff Marc,,11911872.0,264.2621,3147856309.6512,2025-10-22
2025-10-21,CRM,Benioff Marc,,11912722.0,263.4746,3138699663.8612003,2025-10-22
2025-10-21,CRM,Benioff Marc,,11913111.0,261.7706,3118502214.3366,2025-10-22
2025-10-21,CRM,Benioff Marc,,11913196.0,260.202,3099837425.592,2025-10-22
2025-10-21,CRM,Benioff Marc,,11913255.0,258.6219,3081028643.2844996,2025-10-22
2025-10-21,CRM,Benioff Marc,,11913281.0,257.4837,3067475671.0197,2025-10-22
2025-10-21,CRM,Benioff Marc,,11913701.0,254.9369,3037242000.4669,2025-10-22
2025-10-21,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-22
2025-10-22,CRM,Harris Parker,,10712.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Harris Parker,,139767.0,256.64,35869802.879999995,2025-10-23
2025-10-22,CRM,Harris Parker,,140653.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Tallapragada Srinivas,,10712.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Tallapragada Srinivas,,45749.0,256.64,11741023.36,2025-10-23
2025-10-22,CRM,Tallapragada Srinivas,,46635.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Reddy Sundeep G.,,2922.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Reddy Sundeep G.,,0.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Reddy Sundeep G.,,13350.0,256.64,3426144.0,2025-10-23
2025-10-22,CRM,Reddy Sundeep G.,,13567.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Reddy Sundeep G.,,13080.0,256.64,3356851.1999999997,2025-10-23
2025-10-22,CRM,Reddy Sundeep G.,,13269.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Benioff Marc,,15872.0,0.0,0.0,2025-10-23
2025-10-22,CRM,Benioff Marc,,11911571.0,261.4302,3114044388.8442,2025-10-23
2025-10-22,CRM,Benioff Marc,,11911735.0,260.1364,3098675860.654,2025-10-23
2025-10-22,CRM,Benioff Marc,,11912327.0,259.1695,3087311832.4265003,2025-10-23
2025-10-22,CRM,Benioff Marc,,11912869.0,258.1129,3074865164.9101005,2025-10-23
2025-10-22,CRM,Benioff Marc,,11913504.0,257.1474,3063526578.4896,2025-10-23
2025-10-22,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-23
2025-10-23,CRM,Benioff Marc,,13622.0,0.0,0.0,2025-10-24
2025-10-23,CRM,Benioff Marc,,11911571.0,256.63,3056866465.73,2025-10-24
2025-10-23,CRM,Benioff Marc,,11912237.0,255.6853,3045783891.0161,2025-10-24
2025-10-23,CRM,Benioff Marc,,11912873.0,254.8617,3036135064.6641,2025-10-24
2025-10-23,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-24
2025-10-24,CRM,Benioff Marc,,11372.0,0.0,0.0,2025-10-27
2025-10-24,CRM,Benioff Marc,,11911571.0,257.6804,3069378379.9084,2025-10-27
2025-10-24,CRM,Benioff Marc,,11911913.0,256.8777,3059904814.0401,2025-10-27
2025-10-24,CRM,Benioff Marc,,11912031.0,255.6041,3044763962.9270997,2025-10-27
2025-10-24,CRM,Benioff Marc,,11912600.0,254.8145,3035503212.7000003,2025-10-27
2025-10-24,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-27
2025-10-27,CRM,Benioff Marc,,9122.0,0.0,0.0,2025-10-28
2025-10-27,CRM,Benioff Marc,,11911571.0,257.538,3067682172.198,2025-10-28
2025-10-27,CRM,Benioff Marc,,11911660.0,256.6853,3057548020.5979996,2025-10-28
2025-10-27,CRM,Benioff Marc,,11912346.0,255.7888,3047044688.5248003,2025-10-28
2025-10-27,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-28
2025-10-28,CRM,Benioff Marc,,6872.0,0.0,0.0,2025-10-29
2025-10-28,CRM,Benioff Marc,,11911571.0,258.3719,3077615231.2549,2025-10-29
2025-10-28,CRM,Benioff Marc,,11911715.0,257.8767,3071753755.5405,2025-10-29
2025-10-28,CRM,Benioff Marc,,11912931.0,256.7197,3058284072.4407,2025-10-29
2025-10-28,CRM,Benioff Marc,,11913307.0,255.6047,3045097261.7429,2025-10-29
2025-10-28,CRM,Benioff Marc,,11913530.0,254.5898,3033063219.994,2025-10-29
2025-10-28,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-29
2025-10-29,CRM,Benioff Marc,,4622.0,0.0,0.0,2025-10-30
2025-10-29,CRM,Benioff Marc,,11911571.0,253.0312,3013999104.0152,2025-10-30
2025-10-29,CRM,Benioff Marc,,11912058.0,252.1641,3003793384.7177997,2025-10-30
2025-10-29,CRM,Benioff Marc,,11913035.0,251.3883,2994797616.4905,2025-10-30
2025-10-29,CRM,Benioff Marc,,11913736.0,250.1902,2980699992.5872,2025-10-30
2025-10-29,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-30
2025-10-30,CRM,Benioff Marc,,2372.0,0.0,0.0,2025-10-31
2025-10-30,CRM,Benioff Marc,,11911571.0,258.9335,3084304769.5284996,2025-10-31
2025-10-30,CRM,Benioff Marc,,11911679.0,258.2872,3076634216.2088,2025-10-31
2025-10-30,CRM,Benioff Marc,,11912377.0,257.3007,3065062940.7639003,2025-10-31
2025-10-30,CRM,Benioff Marc,,11913235.0,256.4711,3055400485.0084996,2025-10-31
2025-10-30,CRM,Benioff Marc,,11913511.0,254.2441,3028939882.0351,2025-10-31
2025-10-30,CRM,Benioff Marc,,11913545.0,252.5345,3008581129.8025002,2025-10-31
2025-10-30,CRM,Benioff Marc,,11913617.0,251.4537,2995723075.0329,2025-10-31
2025-10-30,CRM,Benioff Marc,,11913749.0,250.4104,2983326652.5896,2025-10-31
2025-10-30,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-10-31
2025-10-31,CRM,Benioff Marc,,122.0,0.0,0.0,2025-11-03
2025-10-31,CRM,Benioff Marc,,11911571.0,261.3247,3112787718.1037,2025-11-03
2025-10-31,CRM,Benioff Marc,,11911841.0,260.4229,3102116177.5589004,2025-11-03
2025-10-31,CRM,Benioff Marc,,11912332.0,258.81,3083030644.92,2025-11-03
2025-10-31,CRM,Benioff Marc,,11912488.0,257.9117,3072370031.3096,2025-11-03
2025-10-31,CRM,Benioff Marc,,11912720.0,257.0196,3061802529.3120003,2025-11-03
2025-10-31,CRM,Benioff Marc,,11913484.0,255.5049,3043953538.0716,2025-11-03
2025-10-31,CRM,Benioff Marc,,11913706.0,254.0829,3027068970.2274,2025-11-03
2025-10-31,CRM,Benioff Marc,,11913821.0,161.5,1924082091.5,2025-11-03
2025-11-03,CRM,Benioff Marc,,0.0,0.0,0.0,2025-11-04
2025-11-03,CRM,Benioff Marc,,11911571.0,260.7316,3105722965.3436003,2025-11-04
2025-11-03,CRM,Benioff Marc,,11911590.0,259.9208,3096070002.072,2025-11-04
2025-11-03,CRM,Benioff Marc,,11911640.0,258.5675,3079962975.7,2025-11-04
2025-11-03,CRM,Benioff Marc,,11911664.0,257.915,3072196820.5600004,2025-11-04
2025-11-03,CRM,Benioff Marc,,11911676.0,255.7606,3046537400.7656,2025-11-04
2025-11-03,CRM,Benioff Marc,,11911693.0,161.5,1923738419.5,2025-11-04
2025-11-22,CRM,WEBB MAYNARD G JR,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,WEBB MAYNARD G JR,,2790.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Roos John Victor,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Roos John Victor,,15964.0,0.0,0.0,2025-11-24
2025-11-22,CRM,MUNOZ OSCAR,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,MUNOZ OSCAR,,12665.0,0.0,0.0,2025-11-24
2025-11-22,CRM,SACHIN J. MEHRA,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,SACHIN J. MEHRA,,4081.0,0.0,0.0,2025-11-24
2025-11-22,CRM,KROES NEELIE,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,KROES NEELIE,,11192.0,227.11,2541815.12,2025-11-24
2025-11-22,CRM,KROES NEELIE,,11234.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Kirk David Blair,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Kirk David Blair,,8741.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Conway Craig,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Conway Craig,,8612.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Chang Amy,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Chang Amy,,848.0,0.0,0.0,2025-11-24
2025-11-22,CRM,ALBER LAURA,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,ALBER LAURA,,6517.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Milano Miguel,,11639.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Milano Miguel,,12497.0,227.11,2838193.6700000004,2025-11-24
2025-11-22,CRM,Milano Miguel,,13183.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Niles Sabastian,,11639.0,0.0,0.0,2025-11-24
2025-11-22,CRM,Niles Sabastian,,4332.0,227.11,983840.52,2025-11-24
2025-11-22,CRM,Niles Sabastian,,5252.0,0.0,0.0,2025-11-24
2025-11-22,CRM,DONALD ARNOLD W,,0.0,0.0,0.0,2025-11-24
2025-11-22,CRM,DONALD ARNOLD W,,4531.0,0.0,0.0,2025-11-24
2025-12-02,CRM,Harris Parker,,0.0,0.0,0.0,2025-12-03
2025-12-02,CRM,Harris Parker,,139767.0,236.1711,33008926.1337,2025-12-03
2025-12-02,CRM,Harris Parker,,148414.0,235.4386,34942384.3804,2025-12-03
2025-12-02,CRM,Harris Parker,,205889.0,234.6114,48303906.5346,2025-12-03
2025-12-02,CRM,Harris Parker,,245331.0,233.2496,57223357.617599994,2025-12-03
2025-12-02,CRM,Harris Parker,,261204.0,232.5227,60735859.3308,2025-12-03
2025-12-02,CRM,Harris Parker,,274429.0,161.5,44320283.5,2025-12-03
2025-12-05,CRM,"VA Partners I, LLC",,2994509.0,260.58,780309155.2199999,2025-12-08
2025-12-17,CRM,Kirk David Blair,,10677.0,258.6375,2761472.5875,2025-12-18
2025-12-22,CRM,Tallapragada Srinivas,,13708.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Tallapragada Srinivas,,1003.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Tallapragada Srinivas,,47021.0,264.63,12443167.23,2025-12-23
2025-12-22,CRM,Tallapragada Srinivas,,47777.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Tallapragada Srinivas,,46254.0,264.63,12240196.02,2025-12-23
2025-12-22,CRM,Tallapragada Srinivas,,46751.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Reddy Sundeep G.,,3885.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Reddy Sundeep G.,,144.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Reddy Sundeep G.,,13668.0,264.63,3616962.84,2025-12-23
2025-12-22,CRM,Reddy Sundeep G.,,13860.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Reddy Sundeep G.,,13429.0,264.63,3553716.27,2025-12-23
2025-12-22,CRM,Reddy Sundeep G.,,13493.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Niles Sabastian,,9139.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Niles Sabastian,,4786.0,264.63,1266519.18,2025-12-23
2025-12-22,CRM,Niles Sabastian,,5348.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Milano Miguel,,9139.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Milano Miguel,,13113.0,264.63,3470093.19,2025-12-23
2025-12-22,CRM,Milano Miguel,,13513.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Harris Parker,,11424.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Harris Parker,,1003.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Harris Parker,,140911.0,264.63,37289277.93,2025-12-23
2025-12-22,CRM,Harris Parker,,141541.0,0.0,0.0,2025-12-23
2025-12-22,CRM,Harris Parker,,140272.0,264.63,37120179.36,2025-12-23
2025-12-22,CRM,Harris Parker,,140769.0,0.0,0.0,2025-12-23
2026-01-13,CRM,Benioff Marc,,158260.0,0.0,0.0,2026-01-14
2026-01-13,CRM,Benioff Marc,,11911572.0,215.17,2563012947.24,2026-01-14
2026-01-14,CRM,KROES NEELIE,,7299.0,238.7043,1742302.6857,2026-01-15
2026-01-22,CRM,Harris Parker,,8927.0,0.0,0.0,2026-01-23
2026-01-22,CRM,Harris Parker,,142037.0,228.09,32397219.330000002,2026-01-23
2026-01-22,CRM,Harris Parker,,142696.0,0.0,0.0,2026-01-23
2026-01-22,CRM,Reddy Sundeep G.,,2435.0,0.0,0.0,2026-01-23
2026-01-22,CRM,Reddy Sundeep G.,,13912.0,228.09,3173188.08,2026-01-23
2026-01-22,CRM,Reddy Sundeep G.,,14155.0,0.0,0.0,2026-01-23
2026-01-22,CRM,Tallapragada Srinivas,,8927.0,0.0,0.0,2026-01-23
2026-01-22,CRM,Tallapragada Srinivas,,48149.0,228.09,10982305.41,2026-01-23
2026-01-22,CRM,Tallapragada Srinivas,,48806.0,0.0,0.0,2026-01-23
2026-02-01,CRM,ALBER LAURA,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,Chang Amy,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,Conway Craig,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,Kirk David Blair,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,KROES NEELIE,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,SACHIN J. MEHRA,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,MUNOZ OSCAR,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,Roos John Victor,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,WEBB MAYNARD G JR,,1766.0,0.0,0.0,2026-02-02
2026-02-01,CRM,DONALD ARNOLD W,,1766.0,0.0,0.0,2026-02-02
2026-02-22,CRM,ALBER LAURA,,1324.0,0.0,0.0,2026-02-23
2026-02-22,CRM,ALBER LAURA,,6959.0,0.0,0.0,2026-02-23
2026-02-22,CRM,Chang Amy,,1324.0,0.0,0.0,2026-02-23
2026-02-22,CRM,Chang Amy,,1290.0,0.0,0.0,2026-02-23
2026-02-22,CRM,Conway Craig,,1324.0,0.0,0.0,2026-02-23
2026-02-22,CRM,Conway Craig,,9054.0,0.0,0.0,2026-02-23
2026-02-22,CRM,SACHIN J. MEHRA,,1324.0,0.0,0.0,2026-02-23
2026-02-22,CRM,SACHIN J. MEHRA,,4523.0,0.0,0.0,2026-02-23
2026-02-22,CRM,MUNOZ OSCAR,,1324.0,0.0,0.0,2026-02-23
2026-02-22,CRM,MUNOZ OSCAR,,13107.0,0.0,0.0,2026-02-23
2026-02-22,CRM,Roos John Victor,,1324.0,0.0,0.0,2026-02-23
2026-02-22,CRM,Roos John Victor,,16406.0,0.0,0.0,2026-02-23
2026-02-22,CRM,WEBB MAYNARD G JR,,1324.0,0.0,0.0,2026-02-23
2026-02-22,CRM,WEBB MAYNARD G JR,,3232.0,0.0,0.0,2026-02-23
2026-02-22,CRM,KROES NEELIE,,1324.0,0.0,0.0,2026-02-23
2026-02-22,CRM,KROES NEELIE,,7741.0,0.0,0.0,2026-02-23
